Calltime,Nature,CloseCode,Street,Month,Day of Week,Incident ID,Case ID,,
2/20/2014  6:47:28 PM,DOMESTIC DISTURBANCE,8,616 SPRING GARDEN CI,February,5 ,2014020506,,,
2/20/2014  6:04:33 PM,DOMESTIC DISTURBANCE IP,1,1573 PROSPECT ST,February,5 ,2014020493,201405069,,
2/20/2014  3:44:59 PM,DOMESTIC DISTURBANCE,4,109 MAYVIEW AV,February,5 ,2014020419,,,
2/20/2014  2:09:55 PM,DOMESTIC DISTURBANCE,4,812 CARTER ST,February,5 ,2014020363,,,
2/20/2014  12:36:36 PM,DOMESTIC DISTURBANCE IP,1,211 MITCHELL PL,February,5 ,2014020316,201405029,,
2/20/2014  11:59:40 AM,DOMESTIC DISTURBANCE IP,8,600 N HAMILTON ST,February,5 ,2014020304,,,
2/20/2014  4:30:59 AM,DOMESTIC DISTURBANCE,8,1104 CEDROW DR,February,5 ,2014020155,,,
2/20/2014  12:00:57 AM,DOMESTIC DISTURBANCE IP,2,131-3A JAMES RD,February,5 ,2014020118,201404969,,
2/19/2014  10:09:26 PM,DOMESTIC DISTURBANCE,8,201 W BROAD AV,February,4 ,2014020090,,,
2/19/2014  9:57:18 PM,DOMESTIC DISTURBANCE,4,2507 TUXEDO WY,February,4 ,2014020087,,,
2/19/2014  9:52:04 PM,DOMESTIC DISTURBANCE IP,1,501-I ACADEMY ST,February,4 ,2014020083,201404961,,
2/19/2014  5:33:28 PM,DOMESTIC DISTURBANCE IP,1,3802 N MAIN ST,February,4 ,2014019969,201404937,,
2/19/2014  3:28:02 PM,DOMESTIC DISTURBANCE IP,1,203 E SPRINGFIELD RD,February,4 ,2014019915,201404925,,
2/19/2014  1:39:50 AM,DOMESTIC DISTURBANCE,1,1114 BILTMORE AV,February,4 ,2014019659,201404857,,
2/18/2014  11:37:19 PM,DOMESTIC DISTURBANCE IP,1,917-B RICHLAND ST,February,3 ,2014019632,201404850,,
2/18/2014  10:24:00 PM,DOMESTIC DISTURBANCE IP,1,917-B RICHLAND ST,February,3 ,2014019599,201404835,,
2/18/2014  8:43:33 PM,DOMESTIC DISTURBANCE IP,1,3008 SUSSEX DR,February,3 ,2014019567,201404824,,
2/18/2014  6:22:50 PM,DOMESTIC DISTURBANCE IP,8,328 PLAYER DR,February,3 ,2014019524,,,
2/18/2014  3:08:20 PM,DOMESTIC DISTURBANCE IP,1,1499 S ELM ST/SURRETT DR,February,3 ,2014019430,201404781,,
2/18/2014  9:07:04 AM,DOMESTIC DISTURBANCE,4,412 PROSPECT ST,February,3 ,2014019280,,,
2/17/2014  10:50:23 PM,DOMESTIC DISTURBANCE,4,1500 E GREEN DR,February,2 ,2014019179,,,
2/17/2014  10:39:44 PM,DOMESTIC DISTURBANCE IP,1,614-B S SCIENTIFIC ST,February,2 ,2014019177,201404700,,
2/17/2014  9:17:57 PM,DOMESTIC DISTURBANCE IP,1,417 W WILLIS AV,February,2 ,2014019150,201404695,,
2/17/2014  5:30:00 PM,DOMESTIC DISTURBANCE,4,818 PARLIAMENT ST,February,2 ,2014019079,,,
2/17/2014  12:51:00 PM,DOMESTIC DISTURBANCE IP,1,2220-2B COPPERSTONE DR,February,2 ,2014018937,201404660,,
2/17/2014  11:38:05 AM,DOMESTIC DISTURBANCE,4,2220-2B COPPERSTONE DR,February,2 ,2014018900,,,
2/17/2014  3:03:26 AM,DOMESTIC DISTURBANCE,1,909 CHARLOTTE AV,February,2 ,2014018780,201404607,,
2/17/2014  1:34:19 AM,DOMESTIC DISTURBANCE,5,3829 PARKWAY VISTA DR,February,2 ,2014018776,,,
2/17/2014  12:25:35 AM,DOMESTIC DISTURBANCE,4,205 SEASHIRE CT,February,2 ,2014018760,,,
2/16/2014  10:16:04 PM,DOMESTIC DISTURBANCE IP,2,1115 ENTERPRISE DR,February,1 ,2014018735,201404600,,
2/16/2014  9:17:49 PM,DOMESTIC DISTURBANCE IP,2,2136-J CHESTER RIDGE DR,February,1 ,2014018708,201404593,,
2/16/2014  8:05:41 PM,DOMESTIC DISTURBANCE IP,2,202 SHADYBROOK RD,February,1 ,2014018696,201404589,,
2/16/2014  6:08:21 PM,DOMESTIC DISTURBANCE IP,1,2321 ALDERBROOK DR,February,1 ,2014018675,201404579,,
2/16/2014  5:06:12 PM,DOMESTIC DISTURBANCE,4,207 PARAMOUNT ST,February,1 ,2014018661,,,
2/16/2014  2:01:43 PM,DOMESTIC DISTURBANCE,4,508 PENDLETON CT,February,1 ,2014018609,,,
2/16/2014  1:37:54 PM,DOMESTIC DISTURBANCE,4,2431-C FRANCIS ST,February,1 ,2014018608,,,
2/16/2014  12:04:50 PM,DOMESTIC DISTURBANCE IP,2,1700-C BROOKS AV,February,1 ,2014018590,201404561,,
2/16/2014  10:48:21 AM,DOMESTIC DISTURBANCE IP,4,602-B ANAHEIM ST,February,1 ,2014018574,,,
2/16/2014  10:27:05 AM,DOMESTIC DISTURBANCE IP,4,917 SOUTH RD,February,1 ,2014018570,,,
2/16/2014  10:00:00 AM,DOMESTIC DISTURBANCE IP,1,517-C E COMMERCE AV,February,1 ,2014018564,201404554,,
2/16/2014  3:29:55 AM,DOMESTIC DISTURBANCE IP,3,1809 E COMMERCE AV,February,1 ,2014018506,201404545,,
2/16/2014  12:49:52 AM,DOMESTIC DISTURBANCE IP,1,204-B TAYLOR AV,February,1 ,2014018476,201404538,,
2/16/2014  12:16:58 AM,DOMESTIC DISTURBANCE IP,1,1700-C BROOKS AV,February,1 ,2014018468,201404533,,
2/16/2014  12:02:57 AM,DOMESTIC DISTURBANCE,4,1331 BAYSWATER DR,February,1 ,2014018463,,,
2/15/2014  11:59:46 PM,DOMESTIC DISTURBANCE IP,3,3125 WINDCHASE CT,February,7 ,2014018461,201404534,,
2/15/2014  11:37:29 PM,DOMESTIC DISTURBANCE,1,916 INLET AV,February,7 ,2014018456,201404529,,
2/15/2014  9:26:23 PM,DOMESTIC DISTURBANCE IP,1,603 EVERETT LN,February,7 ,2014018405,201404516,,
2/15/2014  9:03:06 PM,DOMESTIC DISTURBANCE,4,1004 CHARLOTTE AV,February,7 ,2014018396,,,
2/15/2014  6:27:01 PM,DOMESTIC DISTURBANCE IP,1,1809 WELBORN ST,February,7 ,2014018361,201404505,,
2/15/2014  3:59:17 PM,DOMESTIC DISTURBANCE,4,1103 ANDERSON PL,February,7 ,2014018327,,,
2/15/2014  2:16:35 PM,DOMESTIC DISTURBANCE IP,1,311-B COLTRANE AV,February,7 ,2014018299,201404495,,
2/15/2014  7:50:46 AM,DOMESTIC DISTURBANCE IP,1,1280-2C BURTON AV,February,7 ,2014018217,201404481,,
2/15/2014  6:29:27 AM,DOMESTIC DISTURBANCE,4,713 HILLTOP ST,February,7 ,2014018210,,,
2/15/2014  3:03:07 AM,DOMESTIC DISTURBANCE IP,1,1240-1G TURTLE ROCK WY,February,7 ,2014018195,201404477,,
2/15/2014  2:05:41 AM,DOMESTIC DISTURBANCE,1,1810-A GUYER ST,February,7 ,2014018186,201404475,,
2/15/2014  1:56:39 AM,DOMESTIC DISTURBANCE IP,1,821 SPRING OAK CT,February,7 ,2014018184,201404474,,
2/15/2014  1:23:46 AM,DOMESTIC DISTURBANCE,4,508 CARR ST,February,7 ,2014018176,,,
2/15/2014  12:59:25 AM,DOMESTIC DISTURBANCE,1,500 ROSECREST DR/OBERLIN DR,February,7 ,2014018171,201404471,,
2/14/2014  11:45:03 PM,DOMESTIC DISTURBANCE,1,1810-A GUYER ST,February,6 ,2014018152,201404468,,
2/14/2014  11:24:50 PM,DOMESTIC DISTURBANCE IP,1,1605 ONEKA AV,February,6 ,2014018143,201404466,,
2/14/2014  9:13:32 PM,DOMESTIC DISTURBANCE IP,1,1033 FOUST AV,February,6 ,2014018113,201404456,,
2/14/2014  9:05:50 PM,DOMESTIC DISTURBANCE IP,1,1009 WELLINGTON ST,February,6 ,2014018107,201404457,,
2/14/2014  7:42:49 PM,DOMESTIC DISTURBANCE,4,1202 N ROTARY DR,February,6 ,2014018083,,,
2/14/2014  6:19:54 PM,DOMESTIC DISTURBANCE IP,2,6352 HEDGEWOOD LN,February,6 ,2014018062,201404445,,
2/14/2014  6:16:28 PM,DOMESTIC DISTURBANCE IP,1,3024-C SHERRILL AV,February,6 ,2014018058,201404443,,
2/14/2014  12:23:04 PM,DOMESTIC DISTURBANCE IP,1,1801 S MAIN ST,February,6 ,2014017933,201404408,,
2/14/2014  11:31:45 AM,DOMESTIC DISTURBANCE IP,1,505 FOURTH ST,February,6 ,2014017919,201404407,,
2/14/2014  10:35:58 AM,DOMESTIC DISTURBANCE IP,1,2313-B BRENTWOOD ST,February,6 ,2014017905,201404405,,
2/14/2014  10:23:05 AM,DOMESTIC DISTURBANCE IP,1,1312 RAGAN AV,February,6 ,2014017902,201404404,,
2/13/2014  3:05:12 PM,DOMESTIC DISTURBANCE,4,219 MODEL FARM RD,February,5 ,2014017736,,,
2/13/2014  2:49:04 PM,DOMESTIC DISTURBANCE,4,400 N CENTENNIAL ST,February,5 ,2014017733,,,
2/13/2014  12:18:49 PM,DOMESTIC DISTURBANCE,4,1102 GORDON ST,February,5 ,2014017689,,,
2/13/2014  4:30:31 AM,DOMESTIC DISTURBANCE,4,1806-A FERN AV,February,5 ,2014017598,,,
2/12/2014  11:48:27 PM,DOMESTIC DISTURBANCE IP,2,2156-G CHESTER RIDGE DR,February,4 ,2014017564,201404379,,
2/12/2014  11:10:07 PM,DOMESTIC DISTURBANCE IP,1,3007 SHERRILL AV,February,4 ,2014017557,201404378,,
2/12/2014  10:10:28 PM,DOMESTIC DISTURBANCE IP,4,410 W RAY AV,February,4 ,2014017548,,,
2/12/2014  8:16:21 PM,DOMESTIC DISTURBANCE IP,1,1205-2B GLENSTONE TR,February,4 ,2014017522,201404376,,
2/12/2014  5:05:29 PM,DOMESTIC DISTURBANCE IP,1,1411-C E COMMERCE AV,February,4 ,2014017480,201404371,,
2/12/2014  12:49:26 PM,DOMESTIC DISTURBANCE,4,2311 E GREEN DR,February,4 ,2014017324,,,
2/12/2014  10:53:32 AM,DOMESTIC DISTURBANCE IP,1,1999 EASTCHESTER DR/DEEP RIVER RD,February,4 ,2014017282,201404329,,
2/12/2014  10:41:01 AM,DOMESTIC DISTURBANCE IP,1,306 AVERY AV,February,4 ,2014017275,201404328,,
2/11/2014  9:30:53 PM,DOMESTIC DISTURBANCE IP,8,611 WESTOVER DR,February,3 ,2014017096,201404266,,
2/11/2014  6:40:03 PM,DOMESTIC DISTURBANCE IP,5,2738 S MAIN ST,February,3 ,2014017036,,,
2/11/2014  6:05:41 PM,DOMESTIC DISTURBANCE,4,7605 FLORENCE SCHOOL DR,February,3 ,2014017026,,,
2/11/2014  9:23:29 AM,DOMESTIC DISTURBANCE IP,4,2628 S MAIN ST,February,3 ,2014016801,,,
2/11/2014  8:53:14 AM,DOMESTIC DISTURBANCE,8,909 DENNY ST,February,3 ,2014016780,,,
2/11/2014  3:21:25 AM,DOMESTIC DISTURBANCE,4,103-D WOODVALLEY CT,February,3 ,2014016718,,,
2/10/2014  11:29:47 PM,DOMESTIC DISTURBANCE,2,2429 W GREEN DR,February,2 ,2014016691,201404133,,
2/10/2014  8:13:11 PM,DOMESTIC DISTURBANCE IP,1,204 ORVILLE DR,February,2 ,2014016630,201404114,,
2/10/2014  6:30:04 PM,DOMESTIC DISTURBANCE,4,211 HAMPTON DR,February,2 ,2014016585,,,
2/10/2014  11:46:39 AM,DOMESTIC DISTURBANCE IP,1,3770-2F BRACKNELL DR,February,2 ,2014016454,201404056,,
2/10/2014  11:07:05 AM,DOMESTIC DISTURBANCE IP,1,3015-K INGLESIDE DR,February,2 ,2014016433,201404047,,
2/10/2014  6:18:26 AM,DOMESTIC DISTURBANCE IP,1,515 ROLLING GREEN DR,February,2 ,2014016330,201404021,,
2/10/2014  2:18:00 AM,DOMESTIC DISTURBANCE IP,2,501-I ACADEMY ST,February,2 ,2014016316,201404020,,
2/10/2014  12:36:42 AM,DOMESTIC DISTURBANCE,4,233-R NORTHPOINT AV,February,2 ,2014016308,,,
2/9/2014  11:32:27 PM,DOMESTIC DISTURBANCE IP,1,2104-D AILEEN CT,February,1 ,2014016296,201404017,,
2/9/2014  10:58:50 PM,DOMESTIC DISTURBANCE,4,233-R NORTHPOINT AV,February,1 ,2014016285,,,
2/9/2014  10:42:06 PM,DOMESTIC DISTURBANCE,4,920 E DAYTON AV,February,1 ,2014016277,,,
2/9/2014  9:50:44 PM,DOMESTIC DISTURBANCE IP,1,106 RIDGECREST DR,February,1 ,2014016269,201404008,,
2/9/2014  9:21:03 PM,DOMESTIC DISTURBANCE,8,306-1C ARDALE DR,February,1 ,2014016261,,,
2/9/2014  7:34:36 PM,DOMESTIC DISTURBANCE IP,1,1704 E KIVETT DR,February,1 ,2014016233,201403998,,
2/9/2014  6:58:45 PM,DOMESTIC DISTURBANCE,4,2509 WHITE FENCE WY,February,1 ,2014016218,,,
2/9/2014  6:42:17 PM,DOMESTIC DISTURBANCE,4,306-2H ARDALE DR,February,1 ,2014016216,,,
2/9/2014  4:15:43 PM,DOMESTIC DISTURBANCE,4,2611 BEDFORD ST,February,1 ,2014016165,,,
2/9/2014  3:20:26 PM,DOMESTIC DISTURBANCE,1,420 MACEDONIA WY,February,1 ,2014016145,201403971,,
2/9/2014  2:07:45 PM,DOMESTIC DISTURBANCE IP,1,3001 W ENGLISH RD,February,1 ,2014016119,201403966,,
2/9/2014  1:26:38 PM,DOMESTIC DISTURBANCE,1,131 SPRING GARDEN CI,February,1 ,2014016103,201403961,,
2/9/2014  1:19:15 PM,DOMESTIC DISTURBANCE,4,510 OLD MILL RD,February,1 ,2014016102,,,
2/9/2014  12:02:09 PM,DOMESTIC DISTURBANCE IP,1,1268 SILVERSTONE CT,February,1 ,2014016081,201403956,,
2/9/2014  9:06:57 AM,DOMESTIC DISTURBANCE IP,3,1013 SHARON ST,February,1 ,2014016047,201403944,,
2/9/2014  3:16:03 AM,DOMESTIC DISTURBANCE,4,625 SPRING GARDEN CI,February,1 ,2014016004,,,
2/9/2014  3:03:44 AM,DOMESTIC DISTURBANCE IP,5,2914-G E KIVETT DR,February,1 ,2014016000,,,
2/9/2014  12:58:23 AM,DOMESTIC DISTURBANCE,4,625 SPRING GARDEN CI,February,1 ,2014015974,,,
2/8/2014  9:36:37 PM,DOMESTIC DISTURBANCE,4,1310 N MAIN ST,February,7 ,2014015895,,,
2/8/2014  9:02:53 PM,DOMESTIC DISTURBANCE,5,699 W GREEN DR/W GRIMES AV,February,7 ,2014015879,,,
2/8/2014  1:06:19 AM,DOMESTIC DISTURBANCE,4,1520 ANN ARBOR AV,February,7 ,2014015594,,,
2/8/2014  12:43:54 AM,DOMESTIC DISTURBANCE,1,2631-G SUFFOLK AV,February,7 ,2014015586,201403834,,
2/7/2014  9:36:28 PM,DOMESTIC DISTURBANCE,4,1131 EDINBURGH DR,February,6 ,2014015515,,,
2/7/2014  8:36:46 PM,DOMESTIC DISTURBANCE,4,1208 VERNON PL,February,6 ,2014015496,,,
2/7/2014  5:15:26 PM,DOMESTIC DISTURBANCE,4,211 HAMPTON DR,February,6 ,2014015427,,,
2/7/2014  2:34:38 PM,DOMESTIC DISTURBANCE,4,1316 COOK ST,February,6 ,2014015356,,,
2/7/2014  12:33:49 PM,DOMESTIC DISTURBANCE,4,3900 BANBRIDGE DR,February,6 ,2014015302,,,
2/7/2014  11:05:34 AM,DOMESTIC DISTURBANCE,2,3850-1C SMOKEY QUARTZ CT,February,6 ,2014015257,201403754,,
2/7/2014  9:29:16 AM,DOMESTIC DISTURBANCE,1,1009 LEONARD AV,February,6 ,2014015221,201403741,,
2/7/2014  5:27:34 AM,DOMESTIC DISTURBANCE IP,2,1013-A ROBERTS LN,February,6 ,2014015172,201403734,,
2/6/2014  10:15:15 PM,DOMESTIC DISTURBANCE IP,1,2916-H E KIVETT DR,February,5 ,2014015102,201403722,,
2/6/2014  9:31:47 PM,DOMESTIC DISTURBANCE IP,1,2251-1F COPPERSTONE DR,February,5 ,2014015087,201403719,,
2/6/2014  9:20:12 PM,DOMESTIC DISTURBANCE,8,E RUSSELL AV/S COLLEGE DR,February,5 ,2014015081,,,
2/6/2014  8:13:36 PM,DOMESTIC DISTURBANCE IP,2,1509 FRANKLIN AV,February,5 ,2014015062,201403707,,
2/6/2014  7:39:59 PM,DOMESTIC DISTURBANCE,4,1613-B BROCKETT AV,February,5 ,2014015055,,,
2/6/2014  7:07:08 PM,DOMESTIC DISTURBANCE IP,5,504 ROSECREST DR,February,5 ,2014015049,,,
2/6/2014  6:59:46 PM,DOMESTIC DISTURBANCE,4,2103 E GREEN DR,February,5 ,2014015048,,,
2/6/2014  6:39:39 PM,DOMESTIC DISTURBANCE,1,808 LAKECREST AV,February,5 ,2014015045,201403701,,
2/6/2014  4:44:51 PM,DOMESTIC DISTURBANCE IP,1,233-J NORTHPOINT AV,February,5 ,2014015011,201403689,,
2/6/2014  5:15:13 AM,DOMESTIC DISTURBANCE IP,1,2980 NC 68,February,5 ,2014014775,201403634,,
2/6/2014  12:43:35 AM,DOMESTIC DISTURBANCE,1,535-A ROY AV,February,5 ,2014014749,201403630,,
2/6/2014  12:01:36 AM,DOMESTIC DISTURBANCE,4,222 TIMBERWOOD DR,February,5 ,2014014733,,,
2/5/2014  11:02:14 PM,DOMESTIC DISTURBANCE IP,1,221 DOROTHY ST,February,4 ,2014014721,201403623,,
2/5/2014  10:06:37 PM,DOMESTIC DISTURBANCE,4,613 ASHBURN ST,February,4 ,2014014702,,,
2/5/2014  9:27:43 PM,DOMESTIC DISTURBANCE IP,1,916 ASHEBORO ST,February,4 ,2014014686,201403615,,
2/5/2014  7:34:14 PM,DOMESTIC DISTURBANCE IP,1,410 W RAY AV,February,4 ,2014014652,201403607,,
2/5/2014  6:02:36 PM,DOMESTIC DISTURBANCE,8,605 ARLINGTON ST,February,4 ,2014014627,201403605,,
2/5/2014  6:00:19 PM,DOMESTIC DISTURBANCE IP,1,419 CABLE ST,February,4 ,2014014626,201403601,,
2/5/2014  5:02:37 PM,DOMESTIC DISTURBANCE,4,238 CRESTWOOD CI,February,4 ,2014014600,,,
2/5/2014  2:51:21 PM,DOMESTIC DISTURBANCE,4,1201 BRADSHAW ST,February,4 ,2014014538,,,
2/5/2014  1:34:15 PM,DOMESTIC DISTURBANCE,8,118 LAWNDALE AV,February,4 ,2014014507,,,
2/5/2014  11:12:09 AM,DOMESTIC DISTURBANCE IP,2,1315-D DAVIS AV,February,4 ,2014014456,201403566,,
2/5/2014  2:05:39 AM,DOMESTIC DISTURBANCE,4,1307 E COMMERCE AV,February,4 ,2014014324,,,
2/4/2014  10:44:55 PM,DOMESTIC DISTURBANCE IP,1,900 N COLLEGE DR,February,3 ,2014014286,201403528,,
2/4/2014  10:44:21 PM,DOMESTIC DISTURBANCE,4,611 WESTOVER DR,February,3 ,2014014285,,,
2/4/2014  9:33:42 PM,DOMESTIC DISTURBANCE IP,5,504 VALLEYBROOK DR,February,3 ,2014014265,,,
2/4/2014  7:08:32 PM,DOMESTIC DISTURBANCE IP,1,1601 CHATHAM DR,February,3 ,2014014224,201403511,,
2/4/2014  5:57:22 PM,DOMESTIC DISTURBANCE,4,1207 FILBERT PL,February,3 ,2014014206,,,
2/4/2014  4:08:49 PM,DOMESTIC DISTURBANCE IP,2,1614 ONEKA AV,February,3 ,2014014180,201403501,,
2/4/2014  1:50:02 PM,DOMESTIC DISTURBANCE,1,611 WESTOVER DR,February,3 ,2014014128,201403488,,
2/4/2014  12:05:01 PM,DOMESTIC DISTURBANCE IP,4,1700 BROOKS AV,February,3 ,2014014094,,,
2/4/2014  5:24:08 AM,DOMESTIC DISTURBANCE,1,237-D NORTHPOINT AV,February,3 ,2014013987,201403447,,
2/4/2014  1:46:17 AM,DOMESTIC DISTURBANCE IP,1,808-806 LAKECREST AV,February,3 ,2014013964,201403438,,
2/3/2014  8:37:49 PM,DOMESTIC DISTURBANCE IP,1,601 DOMINO PL,February,2 ,2014013894,201403412,,
2/3/2014  7:57:41 PM,DOMESTIC DISTURBANCE,2,3427-28 E KIVETT DR,February,2 ,2014013885,201403407,,
2/3/2014  7:30:24 PM,DOMESTIC DISTURBANCE IP,2,510 MEREDITH ST,February,2 ,2014013878,201403406,,
2/3/2014  6:42:07 PM,DOMESTIC DISTURBANCE IP,5,131 GREENSBORO RD,February,2 ,2014013861,,,
2/3/2014  11:26:03 AM,DOMESTIC DISTURBANCE IP,4,2420 WILLIAMS AV,February,2 ,2014013689,,,
2/3/2014  10:38:52 AM,DOMESTIC DISTURBANCE IP,1,2420 WILLIAMS AV,February,2 ,2014013671,201403347,,
2/3/2014  7:01:13 AM,DOMESTIC DISTURBANCE IP,1,310 W STATE AV,February,2 ,2014013599,201403322,,
2/2/2014  11:39:44 PM,DOMESTIC DISTURBANCE IP,5,6145 RED CEDAR DR,February,1 ,2014013530,,,
2/2/2014  10:51:44 PM,DOMESTIC DISTURBANCE IP,1,1610 CULLER PL,February,1 ,2014013511,201403302,,
2/2/2014  8:45:08 PM,DOMESTIC DISTURBANCE IP,2,620-30B N HAMILTON ST,February,1 ,2014013460,201403286,,
2/2/2014  8:40:50 PM,DOMESTIC DISTURBANCE IP,1,1027-B PEGRAM AV,February,1 ,2014013457,201403288,,
2/2/2014  8:02:03 PM,DOMESTIC DISTURBANCE IP,4,1108 ANDERSON PL,February,1 ,2014013443,,,
2/2/2014  6:49:32 PM,DOMESTIC DISTURBANCE IP,1,328 PLAYER DR,February,1 ,2014013424,201403279,,
2/2/2014  5:40:37 PM,DOMESTIC DISTURBANCE,4,183 SPRING GARDEN CI,February,1 ,2014013406,,,
2/2/2014  5:13:03 PM,DOMESTIC DISTURBANCE IP,2,2833 S MAIN ST,February,1 ,2014013394,201403275,,
2/2/2014  2:39:54 PM,DOMESTIC DISTURBANCE,4,510 KENNEDY AV,February,1 ,2014013330,,,
2/2/2014  10:29:24 AM,DOMESTIC DISTURBANCE,5,508 CARR ST,February,1 ,2014013269,,,
2/2/2014  9:57:44 AM,DOMESTIC DISTURBANCE,8,1814-A BROCKETT AV,February,1 ,2014013261,,,
2/2/2014  1:16:13 AM,DOMESTIC DISTURBANCE,4,902 JEFFERSON ST,February,1 ,2014013181,,,
2/1/2014  11:05:32 PM,DOMESTIC DISTURBANCE,4,2924-F E KIVETT DR,February,7 ,2014013156,,,
2/1/2014  8:17:42 PM,DOMESTIC DISTURBANCE IP,1,3015-H INGLESIDE DR,February,7 ,2014013100,201403211,,
2/1/2014  4:19:14 PM,DOMESTIC DISTURBANCE,5,6150 RED CEDAR DR,February,7 ,2014013017,,,
2/1/2014  3:33:42 PM,DOMESTIC DISTURBANCE IP,1,2324 BRENTWOOD ST,February,7 ,2014012998,201403179,,
2/1/2014  3:25:35 PM,DOMESTIC DISTURBANCE,6,1220 PEARSON PL,February,7 ,2014012993,,,
2/1/2014  1:06:51 PM,DOMESTIC DISTURBANCE IP,5,218 N LINDSAY ST,February,7 ,2014012951,,,
2/1/2014  10:42:28 AM,DOMESTIC DISTURBANCE IP,1,2357 ALDERBROOK DR,February,7 ,2014012915,201403159,,
2/1/2014  8:31:56 AM,DOMESTIC DISTURBANCE,4,1520 RICE CT,February,7 ,2014012882,,,
2/1/2014  7:59:58 AM,DOMESTIC DISTURBANCE IP,1,409 CABLE ST,February,7 ,2014012872,201403143,,
2/1/2014  7:54:38 AM,DOMESTIC DISTURBANCE IP,2,1408 HAMPSTEAD DR,February,7 ,2014012870,201403147,,
2/1/2014  7:46:04 AM,DOMESTIC DISTURBANCE,4,1108 ADAMS ST,February,7 ,2014012869,,,
2/1/2014  4:08:51 AM,DOMESTIC DISTURBANCE IP,1,232 FRIENDLY AV,February,7 ,2014012849,201403140,,
2/1/2014  3:12:37 AM,DOMESTIC DISTURBANCE IP,1,1613-B BROCKETT AV,February,7 ,2014012842,201403137,,
2/1/2014  12:21:34 AM,DOMESTIC DISTURBANCE,1,1204 E GREEN DR,February,7 ,2014012791,201403129,,
1/31/2014  11:44:49 PM,DOMESTIC DISTURBANCE,5,1905 FERN AV,January,6 ,2014012779,,,
1/31/2014  9:28:41 PM,DOMESTIC DISTURBANCE,4,3227 WELLINGFORD DR,January,6 ,2014012726,,,
1/31/2014  5:08:40 PM,DOMESTIC DISTURBANCE,8,516 MANLEY ST,January,6 ,2014012624,,,
1/31/2014  4:28:06 PM,DOMESTIC DISTURBANCE IP,1,2609 SUFFOLK AV,January,6 ,2014012601,201403094,,
1/31/2014  1:11:20 PM,DOMESTIC DISTURBANCE,4,1101 YOUNG PL,January,6 ,2014012509,,,
1/31/2014  11:46:17 AM,DOMESTIC DISTURBANCE,1,913-C SOUTH RD,January,6 ,2014012483,201403053,,
1/31/2014  8:54:11 AM,DOMESTIC DISTURBANCE IP,1,2700 E LEXINGTON AV,January,6 ,2014012395,201403011,,
1/31/2014  7:38:43 AM,DOMESTIC DISTURBANCE,4,511 W RAY AV,January,6 ,2014012366,,,
1/31/2014  7:20:56 AM,DOMESTIC DISTURBANCE IP,2,1307 CLOVERDALE ST,January,6 ,2014012361,201403001,,
1/31/2014  4:36:08 AM,DOMESTIC DISTURBANCE IP,1,249-V NORTHPOINT AV,January,6 ,2014012351,201403000,,
1/31/2014  12:54:22 AM,DOMESTIC DISTURBANCE IP,1,1420 MADISON ST,January,6 ,2014012329,201402994,,
1/30/2014  10:02:32 PM,DOMESTIC DISTURBANCE,1,1414-G BERGAMOT LP,January,5 ,2014012293,201402985,,
1/30/2014  9:03:51 PM,DOMESTIC DISTURBANCE IP,1,199 W GRIMES AV/S ELM ST,January,5 ,2014012277,201402980,,
1/30/2014  8:56:42 PM,DOMESTIC DISTURBANCE,2,2633-A SUFFOLK AV,January,5 ,2014012272,201402979,,
1/30/2014  8:05:56 PM,DOMESTIC DISTURBANCE,4,702-A WESTCHESTER DR,January,5 ,2014012261,,,
1/30/2014  2:55:48 PM,DOMESTIC DISTURBANCE IP,1,1116 GRACE ST,January,5 ,2014012148,201402952,,
1/30/2014  1:04:07 PM,DOMESTIC DISTURBANCE,4,404 HICKORY CHAPEL RD,January,5 ,2014012095,,,
1/30/2014  11:12:39 AM,DOMESTIC DISTURBANCE IP,1,2734 MOSSY MEADOW DR,January,5 ,2014012056,201402924,,
1/30/2014  1:09:49 AM,DOMESTIC DISTURBANCE IP,1,1312 RAGAN AV,January,5 ,2014011910,201402892,,
1/30/2014  12:07:48 AM,DOMESTIC DISTURBANCE IP,1,2114 CARLISLE WY,January,5 ,2014011900,201402889,,
1/29/2014  10:36:56 PM,DOMESTIC DISTURBANCE,1,3511 GREENHILL DR,January,4 ,2014011874,201402886,,
1/29/2014  10:36:29 PM,DOMESTIC DISTURBANCE IP,1,917 SOUTH RD,January,4 ,2014011873,201402882,,
1/29/2014  10:17:24 PM,DOMESTIC DISTURBANCE,4,1661 CORYTON WY,January,4 ,2014011867,,,
1/29/2014  9:12:09 PM,DOMESTIC DISTURBANCE,4,3864-2D SMOKEY QUARTZ CT,January,4 ,2014011850,,,
1/29/2014  8:30:14 PM,DOMESTIC DISTURBANCE,4,3110 WILMA AV,January,4 ,2014011839,,,
1/29/2014  8:29:50 PM,DOMESTIC DISTURBANCE IP,1,611 ARCH ST,January,4 ,2014011838,201402872,,
1/29/2014  7:52:30 PM,DOMESTIC DISTURBANCE IP,1,2306 WILLIAMS AV,January,4 ,2014011831,201402870,,
1/29/2014  7:49:06 PM,DOMESTIC DISTURBANCE IP,1,502-A NEWTON PL,January,4 ,2014011829,201402871,,
1/29/2014  6:35:22 PM,DOMESTIC DISTURBANCE IP,1,221 DOROTHY ST,January,4 ,2014011809,201402864,,
